"mmsi","alb_cc","bet_cc","other_cc","swo_cc","yft_cc"
"412460001",0.0776283805229557,0.515992583141248,0.121912140144518,0.213683380281312,0.0707835159099666
"412460003",0.0457737701160389,0.448719411529983,0.157779835321244,0.0225365890113272,0.325190394021407
"412460004",0.509135575195468,0.152205785817151,0.117755897665549,0.0227105690015203,0.198192172320312
"412460005",0.371794256211931,0.183102862779542,0.144964883588562,0.0231916880119413,0.276946309408024
"412460006",0.310915201852888,0.222242378851708,0.162624938567043,0.0216195288350458,0.282597951893316
"412460007",0.310298242901591,0.224891583283426,0.144484396570419,0.0238361984894534,0.296489578755111
"412460013",0.661710288121656,0.159590921715056,0.0377516687055408,0.0610751956230731,0.0798719258346744
"412460029",0.0762360683323706,0.542398298516982,0.119306239986599,0.180658710783746,0.0814006823803021
"412460043",0.0622692689203173,0.574783883682452,0.11813668206953,0.175489908265149,0.0693202570625511
"412460052",0.0356732552870908,0.440427151773268,0.213988128304616,0.0233938961280224,0.286517568507003
"412460053",0.40129013750221,0.186808072362893,0.149486580807415,0.0200412184111076,0.242373990916374
"412460054",0.0441501885733567,0.438296522033706,0.207264479203558,0.0216636304577847,0.288625179731596
"412460055",0.0432481872683174,0.456874547921245,0.161495534003428,0.0210411800696844,0.317340550737325
"412460067",0.630095035595271,0.190492819068285,0.0449808031616675,0.0579855700502693,0.0764457721245074
"412460073",0.0472528325983167,0.452628137513656,0.149148552108915,0.0267423395124277,0.324228138266685
"412460075",0.0384250434718168,0.497043931499715,0.158709530505787,0.0246115166539919,0.281209977868689
"412460083",0.0311413647457674,0.504498652878425,0.137448314275794,0.0264901871180797,0.300421480981934
"412460084",0.331909795694737,0.216935323928683,0.146100991532476,0.0197333353089011,0.285320553535203
"412460111",0.04171016241388,0.409713791736968,0.13048076994171,0.0202615104294793,0.397833765477962
"412460112",0,0.541494706621209,0.118069262515701,0.0184072013876428,0.322028829475447
"412460113",0.0247111835442063,0.386363705797958,0.168399480017537,0.0219795901804563,0.398546040459843
"412460115",0.0251057414094258,0.452815510826976,0.156359050598205,0.0224161972713849,0.343303499894008
"412460116",0.0289925023290263,0.467707619729598,0.135712857640397,0.0241154057997759,0.343471614501203
"412460278",0.556161388191307,0.122507384216476,0.0951590314439346,0.0407244167706103,0.185447779377673
"412460283",0.622290555518145,0.126453760046764,0.0842649300975522,0.0483491613649183,0.11864159297262
"412460285",0.634804543048793,0.120211433595294,0.0814896231639805,0.0496973217985203,0.113797078393412
"412460286",0.584576522770646,0.127006813479152,0.0857888447707943,0.0816810339335379,0.12094678504587
"412460287",0.618587950964323,0.110979917322239,0.0906862954100719,0.0536799500390018,0.126065886264364
"412460288",0.600572525760837,0.132116831484789,0.0801716138160642,0.0511783952923875,0.135960633645923
"412460289",0.627301541126548,0.101977639119986,0.0816772729115131,0.0267902739628941,0.162253272879059
"412460296",0.586367687514807,0.0915684271585839,0.0657504266290473,0.0419391939114775,0.214374264786085
"412460299",0.0859051364883323,0.541764449299333,0.114757894612977,0.184677625971377,0.0728948936279797
"412463901",0.728166928263053,0.131055386738879,0.0361094881447341,0.0518973326285033,0.0527708642248303
"412463903",0.749935903562494,0.119190735246105,0.0327757844760496,0.0387966996655327,0.0593008770498183
"412463904",0.707700715888153,0.144503791042245,0.0429872418276766,0.0382799751210525,0.0665282761208735
"412463905",0.770646599632865,0.117168737544198,0.0336634399196259,0.0310236913027634,0.0474975316005484
"412464117",0.0217335355298069,0.383044974011751,0.22969262559239,0.0241487308424948,0.341380134023558
"412464153",0.0309710367843565,0.436483282633465,0.138007479760122,0.0218800587034311,0.372658142118625
"412465075",0.0102418273857711,0.47935926266389,0.173646498783002,0.0151307772402615,0.321621633927076
"412465076",0.0187230173885483,0.47014416518872,0.168984347921078,0.022165188354438,0.319983281147215
"412465077",0.0121580403921989,0.47580722918543,0.160866279567918,0.0193642653603767,0.331804185494077
"412465078",0.0148118407696608,0.447371877239359,0.167433987325461,0.0164036425484371,0.353978652117081
"412467334",0.0123434674008986,0.503131974356059,0.17188326105946,0.0243188408246128,0.288322456358969
"412467335",0.00966445667093379,0.404379024733091,0.227049060276919,0.0168529662634205,0.342054492055636
"412468636",0.0189528465631588,0.455081033623858,0.16325011765117,0.0157887410398299,0.346927261121983
"412470420",0.732025150957693,0.030880231788128,0.0497022446110365,0.0102941636100188,0.177098209033124
"412500156",0.233131040857676,0.173324484632289,0.117703123518258,0.0251460596056536,0.450695291386124
"412500157",0.352375097061264,0.195459796911979,0.0914400833809117,0.0195312914897226,0.341193731156122
"412500244",0.562395267497533,0.0713619835913963,0.0518857061972438,0.00954788816605438,0.304809154547772
"412500245",0.454994184358507,0.147951231826477,0.0690913508674311,0.0123843073613546,0.31557892558623
"412658750",0.0151442564225501,0.480056841734438,0.18775360985264,0.0211512755060432,0.295894016484328
"412658760",0.00950489349882526,0.486640669923872,0.171878370185671,0.0223086754743347,0.309667390917298
"412667940",0.029110122408973,0.525366729858425,0.141041991128046,0.132617832312209,0.171863324292347
"412674190",0.0158310861170122,0.578157199068529,0.184745757971217,0.0985776066054,0.122688350237841
"412676430",0.0239353547560115,0.541315489633408,0.192620572307209,0.0913985165445008,0.15073006675887
"412676580",0.45165548273393,0.195465310482234,0.113560231686521,0.0321638845431334,0.207155090554181
"412677470",0.0250935403020157,0.543934604182448,0.190378610794923,0.0719856386957169,0.168607606024897
"412678036",0.0343268108983378,0.387375969334658,0.17894595883619,0.22472016472533,0.174631096205485
"412679030",0.706710031231162,0.0344792864591741,0.0492817738419268,0.00996865749795576,0.199560250969781
"412679040",0.698761940738038,0.0294860905520502,0.0546855898956969,0.00875150032739509,0.20831487848682
"412679050",0.711203412674761,0.0276229792210825,0.0547949040028083,0.00853569701702381,0.197843007084325
"412679230",0.0136928196699127,0.547640417455849,0.149124385424716,0.182577610316599,0.106964767132923
"412679240",0.0235250705095371,0.5483706017552,0.175249889553985,0.0785637524946551,0.174290685686622
"412685210",0.0488511627210719,0.564079115038249,0.121517257307434,0.190662594970651,0.0748898699625934
"412685220",0.0332270185241733,0.554435202452772,0.121002538851914,0.194608190803355,0.0967270493677852
"412687090",0.697880570347483,0.0352847429782037,0.056713496279977,0.00713214987862567,0.202989040515711
"412687110",0.732955219464406,0.0279138167272204,0.0442280218213403,0.00784787223769116,0.187055069749342
"412687120",0.708234034440151,0.0275122074431754,0.0638426822071942,0.00867090861281684,0.191740167296663
"412687140",0.709112658168992,0.0276247909938298,0.0443271384838658,0.00649341311195625,0.212441999241357
"412687150",0.727845486055913,0.0283342015597675,0.0444385566107682,0.0078546779353768,0.191527077838175
"412687160",0.715298090750028,0.0298072152037992,0.052757635299904,0.00932768047219399,0.192809378274075
"412687180",0.700344050180573,0.0336882357764056,0.0542975567163712,0.0105829015403189,0.201087255786332
"412689320",0.689478295990066,0.0376367151574915,0.102579258286818,0.0185218286576681,0.151783901907957
"412689520",0.685916731890456,0.0372255684533229,0.049448190841991,0.00932482971972509,0.218084679094505
"412689530",0.695427825121921,0.0371363299772707,0.0495475346222958,0.00844864681997393,0.209439663458538
"412689540",0.806557315802405,0.0270141864205374,0.0380316015273807,0.0112505960443656,0.117146300205311
"412690470",0.723211832960019,0.0318469842467881,0.118593965564943,0.0332986245831188,0.0930485926451306
