"mmsi","Distance_A","Distance_B"
431600640,1271319.02228651,915761.256018063
431600660,1573023.92401175,690610.29744245
431600680,1080966.34846879,589031.875226799
431600740,1099162.10338151,246469.361827374
431600760,1534310.73584263,921074.201832038
431600850,977311.736053216,413648.299429313
431600870,451053.317250126,185781.741324679
431600975,208034.920288836,67801.2082438136
431601070,1836774.22173315,111206.735737656
431601130,1483793.64468415,313197.699745148
431601150,1453369.66283766,315166.750265205
431601224,1198811.49713949,761604.845885397
431601317,1266404.45884443,444766.046196115
431601320,275947.393349199,87238.4078478429
431601326,784708.619923749,253971.551734095
431601350,101661.044028764,69960.8547368748
431601383,508050.865559274,65008.0004470883
431601550,2106772.20863152,1103653.76666641
431601570,1241306.79680126,272093.5387885
431601572,911281.643443863,589868.499414285
431601590,697446.552322926,202504.11811106
431601620,1559421.12635002,612898.172080194
431601775,1096033.06732758,469779.509545438
431601805,838392.080593453,764125.268492305
431601917,1039480.12426435,867331.768438328
431601931,1593629.97086304,1028610.53468247
431601932,1676034.93665107,197726.960618334
431601951,1837478.28278254,473434.350331216
431601968,156625.356575837,29832.0453155853
431601970,1143173.71874368,780332.142706577
431602029,1574904.27837097,464837.468099106
431602040,719257.130471482,562789.553929432
431602069,1175088.49418173,508524.241727614
431602086,847900.37318525,687375.453804999
431602090,314505.291092407,34502.5416993178
431602092,1694851.66629276,791839.527203847
431602128,751916.793519166,462778.865551529
431602156,1137920.28563919,481348.821975604
431602220,738978.36848003,3723.53353931708
431602221,228787.840087606,59833.5353025106
431602237,1707008.59196442,862646.113642161
431602240,1286600.55773471,777586.752313701
431602316,1379811.28556267,644223.261849904
431602322,1550080.22390139,229110.133929493
431602338,1215726.90445943,382933.340740309
431602339,1453017.9659195,193545.200119536
431602340,452724.921580224,83746.9208892698
431602346,1712392.24497919,650111.892385184
431602350,1124708.45176358,724034.883109084
431602420,1022694.33281651,819823.960807186
431602530,1504213.57877587,788137.924588523
431602750,2068781.3655085,1066345.53340098
431603180,759505.65044085,226903.396426438
431603230,265821.002626529,54376.8395182782
431603270,1375484.56760085,574233.075365611
431603370,281874.217083344,33926.0945586322
431613000,2550480.54856023,456944.276473893
431644000,3521060.99017099,358362.568598667
431659000,1738545.81235358,307069.296736435
431663000,2737640.2383974,506037.135151877
431680113,462048.653083366,77874.9392298835
431680124,607075.262323374,191399.223329946
431680129,191327.287774689,134771.023475964
431680136,1273562.65527378,398569.852975375
431680141,973017.735199158,247599.878617357
431680150,695662.225700501,385270.503021097
431680154,997653.312494869,249270.306348344
431680156,1676142.43884971,395491.991393221
431680160,840479.721355494,197435.716684967
431680190,544014.915357575,228476.685661781
431680210,1041801.54649487,226050.202584469
431680219,884945.55793176,357564.545252172
431680225,393625.310444558,274873.984297087
431680230,944512.009071484,195412.748024122
431680280,881569.69060509,218069.209651932
431680310,1373141.4363634,329530.495272296
431680360,1477043.32896463,383760.888329521
431680370,1334873.38694768,223630.411269605
431680380,769691.671499442,413772.048091899
431680410,932025.426320676,196198.27911285
431680460,895269.39412321,228054.425888515
431680470,1004396.73959605,276663.421487911
431680480,610653.925842425,386403.579861632
431680550,689024.616016111,163027.678877986
431680570,672528.150982495,168466.329686697
431680580,542523.063880792,323123.352976572
431680620,451680.379033478,336378.052181182
431680630,1030037.67494972,289522.971538454
431680680,1421742.18790813,307992.932368155
431680730,626797.956557047,157516.528887369
431680740,1342374.29825431,262878.114409681
431680770,1250581.37243421,456609.064380294
431680780,815656.405532655,113931.562196365
431680790,1260352.30033915,484974.716831809
431700030,3198763.00721358,375904.163827646
431700060,3223407.24592774,549340.314969697
431700090,1423068.01512509,332636.388662104
431700120,1517139.78508635,1009525.05526813
431700140,1478606.09987575,1048202.33521368
431700190,1698545.77609677,728935.182260352
431700200,4189357.74490653,825193.578646212
431700454,923078.319356542,542232.769148693
431700660,966904.892828422,790905.262255048
431700830,1723294.11217732,713527.242093783
431700980,490013.2163053,38679.4063687534
431701710,1539244.21971553,752871.442146049
431701720,773312.632405988,563725.250141856
431701780,7306394.94435359,1551524.23001067
431702040,1534312.93243447,1024161.28283922
431702470,5954299.70045982,1092488.34859518
431702510,1400075.63802091,952938.276173002
431702540,1582603.37829465,1040221.7006502
431702640,5518737.96670855,1140347.10700483
431702850,4922607.30161418,725438.593954422
431702990,2926266.97867585,908218.757684751
431703560,8466178.75636187,624345.808429347
431703660,6264506.21173519,3567796.79543672
431703710,3179589.11754037,539637.804098631
431703830,6022252.44069017,662400.605529888
431704070,2059964.60618053,520278.69995048
431704110,3994850.38116996,531754.415591422
431704220,3035518.6794433,339027.510785743
431704230,5684668.86207457,2134011.5608743
431704330,1772197.2821297,521953.050065809
431704520,2544732.93728905,339277.478315839
431715000,1029046.08581297,889145.005535526
431800563,27495.2597628759,15686.8206278415
431800607,288044.452590416,58984.1955986829
431853000,6856878.69570463,3563992.6729277
431869000,8149222.87423495,3425152.70251873
431871000,0,0
431882000,7517506.46205464,3765642.98170155
431893000,3190769.22956113,575165.993515284
431918000,989382.209719209,295608.103715005
431984000,6430023.82557898,779964.483477733
432319000,4379336.02085297,1112217.5195389
432343000,3314399.29669241,486187.742654944
432346000,2972489.06689563,475699.863241665
432367000,1778793.12249442,407051.444858595
432374000,1915976.66942192,454673.596585895
432378000,467817.28618826,210184.320016727
432405000,0,0
432411000,1175009.47913719,938021.127404915
432453000,5791466.72388395,553649.828008917
432454000,1565671.91010093,648304.336378935
432468000,5255858.98230911,575453.160195673
432475000,4575180.98770366,827330.036025776
432515000,6156744.54752668,1219649.61746023
432561000,1110344.99707916,512021.058245511
432626000,6071399.9243536,1370963.47310123
432761000,1015771.67485489,849915.775694817
432776000,1537254.63273692,944603.251652164
432848000,0,0
432881000,989012.701504874,622849.914109822
432890000,3263980.95186607,878319.180894503
432896000,1683087.92583329,987726.262901731
432907000,1343718.19005066,772102.795149539
432914000,1944863.21500916,737792.843045937
432918000,741212.182756592,435223.304765645
432924000,1485433.98722942,766997.230977188
432936000,3080734.34268207,193241.285915566
432942000,999894.946004812,417008.982872759
432943000,1948986.65536137,492644.821687739
432962000,3495305.71727882,608209.447396167
432971000,800635.313894877,598971.614036852
432984000,3168559.72627749,581156.881211136
432987000,440050.65369672,3666.04247588402
432990000,1111194.96367325,667246.054119021
440045000,4039020.94873272,961979.934047795
440055000,2257866.72603091,1333612.80194621
440116130,370168.329982686,103826.899562522
440125000,2883136.18390307,526073.836853896
440239000,1556171.36144471,1156499.26730162
440246000,2008252.49116595,1183943.30688102
440298000,2460711.55893502,684122.246556325
440316000,23791.5682044665,6221.53151060636
440339000,1796635.67204184,1286069.2476065
440401930,80259.5246520395,20211.1546288453
440403690,435040.217403414,50196.8045468591
440404230,288261.282800865,218545.072983913
440412750,9881.93042871592,5597.08352024641
440503000,2599118.3467924,477898.413553747
440504000,3247801.23981871,1209519.39960259
440517000,2958160.71319232,598804.06275939
440522000,3535671.43109395,1072992.82402231
440549000,4672927.39295922,1599547.53804355
440574000,2126104.12490857,1238252.24333025
440584000,3119832.5272194,1079974.58384597
440590000,1224554.41927744,1036660.95373322
440595000,1924201.45667058,1296670.94426699
440604000,2087970.4210664,1481995.54864411
440612000,4648709.11828552,1211505.1626795
440617000,2611013.34408975,1626527.04683653
440620000,2222522.39224809,879321.56104753
440623000,2188753.00154415,1228251.09501564
440628000,4778761.41384233,1012913.22939254
440636000,3123251.00326666,1030658.27561461
440641000,2801524.93826501,1082159.20423637
440645000,2054120.5968298,1005533.48938958
440646000,2490576.85434324,594527.160184085
440647000,2120536.12829364,1419326.47103892
440648000,1617121.41634804,667071.365871222
440656000,3679801.63761189,502971.163591928
440703000,1496065.07685406,1231848.96902564
440704000,4065233.09544487,1123660.35828982
440705000,2829441.99233116,746920.70039391
440731000,3455871.74705527,805480.661079916
440733000,2415762.15512848,1162691.2975451
440751000,3506234.58051643,1161758.26355882
440765000,1799514.85818509,790529.526557375
440770000,1775623.34732872,656803.503166105
440772000,1610474.41077744,656788.868014921
440780000,1627174.22027758,886925.033755366
440781000,4909154.25453233,1289874.02869104
440786000,3836088.64788181,157175.969050383
440787000,4446674.83627119,1248652.63733381
440788000,3122053.47383245,797762.646476907
440792000,4631250.46729043,1103251.68702168
440801000,2632285.19245231,822377.656652163
440807000,1616339.65696854,1131368.59418345
440809000,2343089.05412606,1426930.1048338
440820000,1202164.5544693,831022.070440921
440821000,1859513.39211582,1161262.69480072
440846000,4212118.31395231,1104658.37272072
440847000,2565577.00649524,519976.023280791
440858000,1710378.00821569,760422.248103609
440871000,2774430.83859663,664187.305517117
440885000,2314479.4435703,1449392.25974723
440886000,1548414.47460802,1104693.05471409
440894000,4592149.42278337,1452131.1127136
440895000,3606517.57944293,1258298.06034436
440900000,2981159.88801643,1047591.25363189
440919000,3041987.90433688,1019762.15333709
440920000,1891083.73353083,1012841.53566562
440931000,2312202.63703087,1395282.436858
440933000,4227193.9648106,1085080.10289836
440934000,3037711.95067362,1115527.16453651
440935000,4250439.51186697,1007111.48286645
440936000,2242130.08121947,882979.467642539
440941000,1538126.53102054,856380.390091227
440944000,1719414.11107317,1050728.28557319
440946000,4483955.23730122,1318392.08574005
440952000,3913849.21739421,1205660.88611286
440954000,2537556.00142479,1223360.32862453
440963000,4344777.18033156,1183058.03947707
440966000,2383250.06662738,658143.559515762
440986000,2773128.88797112,1180091.39823655
440987000,3302251.02616393,716747.81080219
440989000,2154414.07088903,1365468.8622563
440992000,1978307.57915393,733928.840282149
441014000,2769090.25081628,454036.742675348
441018000,2416674.19152344,836629.807256828
441038000,3278142.33354631,696897.025243657
441043000,3526038.24436565,1030456.32596934
441072000,2004380.62404166,731899.346826359
441084000,1226926.03612219,454278.273242755
441090000,1372724.21999191,263609.497833458
441098000,2727397.35922335,1352590.18651805
441201562,3024258.19412008,929006.214027198
441233000,1886732.10237271,1001053.76665184
441251000,1678572.44845048,1036186.80296579
441584000,3060982.12424188,1251168.24396461
441650000,2774798.3813687,1376630.89005132
441660000,2847687.29504725,690452.850372655
441680000,1864580.59156124,1202513.44079039
441811000,2446213.46627972,1203911.01521863
441812000,2079656.96917736,692023.169502952
441825000,3004250.09294051,587112.436570761
441869000,1814057.14173169,1337147.7827654
503005970,414639.862253601,85003.2893368976
503007240,1131741.29321564,363098.921679657
503042740,1035485.53095746,242464.66429627
503057590,1218273.37761933,428873.156327667
503068430,510518.112986,68539.4472014439
503070290,139018.247714976,38060.1915145503
503179400,77740.14689472,45051.7278944724
503335600,1021394.37398369,373964.198097282
503337100,1074144.90399707,228949.709786011
503555500,690785.415414167,109916.762270478
503586100,293966.98175554,243113.4210462
503586500,239419.035956735,223188.591715451
503597400,318869.715768182,131938.541916468
503798600,849197.319906065,187095.602428951
503798700,874234.140362436,231768.81437189
503798800,844520.06861562,339457.798970375
503798900,1245715.82792233,518211.519077873
510012000,1261562.66550263,518190.261276087
510013000,1963196.97847145,633072.232148446
510014000,1754341.3750966,489904.863203305
510033000,439264.86037415,335181.293401263
510034000,541149.326087446,458284.424526391
510035000,588034.013012433,408524.700185105
510038000,745448.720642535,592611.09755464
510041000,556068.183577053,287324.597984777
510051000,2441299.38133034,641474.183424804
510052000,721179.532722094,592710.403901874
510053000,732562.500304156,645822.478566223
512001073,574273.233325769,113089.52763624
512001495,238942.909999524,116724.447437159
512001926,637100.220227059,295328.837228126
512002055,279563.337407124,178284.336390367
512003467,488202.6269136,85041.2429864165
512005035,639351.750390389,175127.811794937
512005780,202514.890010943,94550.872605266
512005935,413898.458501991,69687.1446148802
512082000,473004.255252342,89239.9335774986
518071000,440966.324119916,270532.048749978
518100073,563609.906216934,284227.072673717
518100455,1151949.15989435,421562.072280167
518100456,1388898.64443117,395598.630224141
518100457,695046.046134896,300843.740059799
518100458,1108729.89791257,329249.225034001
518100517,655419.562878426,229977.180868475
518107000,2456805.78405684,1061907.70672681
518206000,1850001.92608953,1124846.61687063
518259000,456953.256936633,338776.608161813
518260000,390834.325616763,356986.600673868
518676000,379257.017610814,255349.9757952
520012000,521016.766238834,410552.384957712
520019000,658372.853363282,587341.42682375
520020000,929573.926051305,543382.422345759
520023000,500558.85745807,443147.162801289
520031000,331186.959092148,256376.100860653
520033000,956689.145620843,194282.783440154
520074000,700613.014257033,556545.816718193
520075000,669355.544726415,291032.484192653
520076000,677582.787939201,230221.40900185
520077000,785834.7098504,459331.019606009
520085000,409649.689087174,288455.599560973
520088000,490986.503516012,311746.857037209
520100000,420461.098437099,409079.558617665
520104000,909243.919446086,347068.137092008
520116000,553440.653498742,268001.459981168
520130000,717064.790095648,370588.565965401
520137000,531630.592438966,391852.154776551
520143000,904912.695972729,70602.1608343113
520145000,1717545.05228941,697314.534840004
520150000,601548.7285655,424685.959585837
520151000,465351.637719977,346701.442611293
520171000,2998075.8447766,993923.063233979
520172000,987601.776306438,491200.205349747
520173000,359050.172625882,141182.704622121
520174000,3267570.51784609,1320129.66931197
520177000,1026493.13942179,517936.09347087
520179000,967412.348308086,341820.037097341
520180000,661509.258603946,187436.321833294
520188000,537658.774198648,228525.160399613
520189000,476739.941605023,286659.195207692
520204000,2057427.08645611,406275.203678492
520217000,3454808.07545439,645631.633466287
520218000,3469151.32136061,492986.024322843
520223000,3028152.43731177,1179051.87470207
520225000,685857.276772593,563218.262700864
520231000,1038884.08405845,372841.478779521
520234000,831968.700042904,404849.621059408
520238000,3810245.76157135,611808.017370199
520243000,1256818.43892529,657792.930328065
520248000,522597.577451698,388722.160715129
520271000,1336201.5940876,331265.611452371
520312000,590285.934301817,262118.574391245
520313000,604984.033333216,253580.878998741
520314000,563307.889825798,436065.735014963
520315000,635733.223682286,531520.268079578
520332000,2104932.98201355,640537.025742727
529278000,480488.342352311,55636.0867759896
533010250,0,0
533110414,639256.400099412,11307.8759468164
538060011,621248.607944115,405424.031539375
538060012,449422.721051785,359905.745218705
538060013,1446874.75837366,561107.091181353
538060014,462979.957721994,303708.968168303
540000670,531306.430388527,296655.670146257
540001900,670335.200764159,360444.544060454
540002100,635474.50388774,333708.473342704
540002200,601933.139827496,474690.452610709
540002300,594405.807752677,378524.183135168
540003400,601746.5999248,373232.00773456
540003800,553655.322273322,451222.155378108
540003900,546578.770457593,338962.298522705
540004000,656180.23570324,465703.214469806
540004100,646054.238946291,297646.808465011
540004200,663856.563799722,320734.111251351
540005000,563320.17228522,484801.7008188
540010700,546593.184545323,452029.663345104
540010800,478601.270473738,375461.550683587
540011470,25981.2580999946,10030.8905254322
540011500,559215.908314813,337098.847204313
540013100,160171.850287304,63668.0072495836
540013200,214676.901171117,47232.7607149308
546006500,1046551.79708499,368439.34791583
546009050,1124638.01519648,308163.564907932
546012900,381412.049518645,182011.397121321
546021100,688619.951750628,281281.046002661
546021500,323295.693358441,132576.8794308
546021600,638108.387673236,256125.142292325
567872000,2812657.74089708,851442.35865003
572138210,96467.6417171223,35956.2769286062
576093000,1156974.04487415,505542.70731196
576237000,1049868.42855213,306634.45036743
576383000,522149.70106732,280112.062088498
576394000,539869.014222356,269963.912400887
576594000,6871918.45649105,544946.09786385
576595000,7342712.14276477,503676.358686307
576596000,7228187.8788759,3867108.15365979
576609000,6481702.9424671,2340551.31300915
576633000,7046025.00583406,2920581.7130342
576635000,7072535.61331314,3373337.85876777
576636000,7051234.81515494,2259032.68646236
576638000,7186372.81867677,1623458.97105457
576649000,7465388.1835819,2689052.29980868
576660000,1004919.45506323,490935.930985156
576664000,1004955.44464032,371794.096549051
576678000,6205232.38806651,1732090.78240332
576679000,7134028.9457036,2626408.71953522
576682000,7348377.73856333,3750195.5632651
576690000,4607791.52688547,2250586.01375857
576695000,825894.570330538,436765.075617871
576696000,950907.774518167,409842.496286956
576699000,1318182.0904104,282594.984956897
576726000,7777392.8594856,3877242.94011802
576736000,7323401.73974381,1778887.34907848
576737000,3402294.50456871,743534.154005982
576753000,866047.675257372,293014.166568825
576754000,574119.840835189,198828.870534896
576811000,5864208.16278394,4774178.95732545
576843000,7199307.0990727,4300445.48304974
576847000,2377796.10212339,858785.058276813
576848000,6758378.23706336,2423224.18146432
576850000,2738497.30067804,1398068.36204076
576877000,7178259.30228308,4324248.62643432
576890000,6987482.08344149,2167682.5206375
576956000,2805514.79296976,572446.449945004
576959000,2596529.01947817,481315.506883649
576975000,7748952.65540059,3244655.39415326
577145000,3129112.17442801,741238.307772033
577146000,3570171.52959289,700945.019985879
577205000,229068.409026809,101424.344427938
577222000,1979235.95580438,740738.100146366
577245000,1629161.47733069,567486.681478507
577246000,1416559.34956206,557177.870702178
577251000,3686346.60663028,391775.92893757
577257000,1770264.95852246,314833.406529137
577258000,904375.87717869,354464.623770337
577259000,2501236.91324868,577623.720127603
577289000,4095256.06474554,779138.038711126
577290000,1251412.07083248,621256.25393568
577308000,3876443.53009662,362096.171124605
577309000,1232097.59707377,656727.761006095
577319000,2739784.77855845,576825.623884425
577322000,1547810.23403982,653687.086687067
577326000,5815401.48670763,658652.084569155
577428000,384592.979416861,167700.273477771
600014098,1439001.46265137,882844.664635382
664061000,2419925.29376717,5554.01781671457
664115740,2890135.53286092,11203.237060541
664399000,0,0
664513000,0,0
664540000,7195.46357723262,0
664543000,3.16344986616863e-09,0
701000168,52654.8115423509,26764.7103727767
725002103,24498.758965163,16046.2514053859
735058806,2221019.53680133,1157580.18731856
735059233,2790675.77826181,801265.355223728
735059247,2756930.17887308,1505521.75283459
735059255,2406370.00669875,418344.340703587
800202528,60284.0506299813,27871.9553239191
888160010,1940809.44914,349339.386183289
888160012,712286.368516354,365952.847340402
900022932,13485.6209888453,3635.83738542979
900028964,2462837.15167725,1197028.8043278
941202762,107701.634025892,77941.2490062297
990076016,925087.821230968,341494.446462898
