"mmsi","Distance_A","Distance_B"
416000855,409552.333680907,86142.1132593939
416000934,82563.7308809604,20745.1150585753
416000947,1040048.22795315,356797.812912493
416000948,84218.8009105897,48475.4652246909
416000961,85112.9347661603,49912.7780020068
416000964,64807.4894809307,38265.8244853508
416000974,782384.472660051,511642.847767331
416000977,72028.2316167315,18685.2170962957
416000985,143670.341777073,52145.8619763672
416000993,2275826.88108716,604122.526107692
416001007,1339677.12161678,193328.568282924
416001008,1741658.82877955,1007413.1365878
416001009,40214.8534685326,16514.5527231041
416001013,86517.7942506628,38130.8027151878
416001021,88132.1879928908,53923.8542938663
416001033,236669.078254696,73503.1250957183
416001047,2800232.50728094,361863.698999144
416001052,1679156.93932748,518090.449621507
416001054,178408.808464374,80486.3844316445
416001225,1282888.59539761,796445.771045086
416001228,1441557.17154407,1031703.63192339
416001241,90616.8995133206,67281.2245668365
416001245,2152659.29544827,1477330.59037733
416001249,1654752.48764981,560084.371113874
416001251,77366.7674016233,37931.326023536
416001252,1816866.96136451,697799.904509369
416001255,1833916.02962913,692575.201382135
416001355,1873209.20684329,683023.716608616
416001358,198248.797475729,82701.8768131643
416001414,1552315.87458326,503855.087790733
416001415,25345.0108495309,12300.5866537648
416001421,217355.499030574,39007.0860737685
416001425,111663.951938921,37287.2463695131
416001426,83652.1769849704,26180.8935932549
416001435,48147.0243020152,8266.29235483068
416001438,92917.9399641819,37285.3513685777
416001439,650791.585941643,427179.543382391
416001461,2081399.01044262,631979.907922555
416001471,912883.186661118,413480.949049451
416001476,1831517.30381868,538869.582115308
416001479,73341.9886734218,21188.1893471932
416001491,1201606.49291495,218778.002809499
416001510,744302.672892466,61841.8235887903
416001511,62173.0539015616,26489.3693285053
416001519,1095810.03751776,888771.235198028
416001521,114219.258716491,30857.4783302731
416001528,89006.4715688459,44209.14227856
416001544,51437.2903163208,42080.5957344784
416001547,157403.074295904,72799.2990614683
416001549,31279.8446784996,14014.2559397888
416001558,367782.489371899,101038.061806963
416001567,4848034.50863649,1760168.71437712
416001619,1114141.51190959,894311.324260502
416001645,72393.4603409405,10963.4403905633
416001665,1988727.52389374,1173849.40096596
416001745,104820.639598114,48894.2856138565
416001792,56670.6105563138,34673.2782429011
416001799,1985139.34310084,606843.70658629
416001821,64536.1645806352,20033.2211880293
416001833,3217053.1674803,635256.673549012
416001845,116374.039901731,30419.8776969034
416001965,2272629.94540036,1090999.61241732
416002038,99820.4476446118,28733.7317397593
416002051,3683307.5504958,358551.048686356
416002067,117125.572239698,50094.7786775535
416002092,1489270.53900667,218085.0888698
416002096,2170324.02574421,525190.640106079
416002105,1784858.69574376,236447.255511338
416002109,507503.32273356,260652.770131218
416002112,683043.745728185,258295.9651331
416002114,49251.6450937577,20500.8479164114
416002116,5708696.61117057,1945731.36273762
416002117,1840701.8359506,750759.269231088
416002121,2355042.85320043,439970.572382827
416002131,782698.704433466,327270.24483357
416002132,10989.7190091532,3885.60282724247
416002137,430657.061341903,236125.153110807
416002141,39065.7028215212,33530.5683032771
416002142,997688.0755525,419494.021276196
416002143,3481362.48348502,224428.075441575
416002144,2615189.59308753,291432.715784003
416002147,1922949.40258107,448065.386966144
416002149,700831.777503043,525766.862704479
416002154,482179.647263819,376374.810669665
416002165,915141.031234245,248436.003022097
416002168,1797319.29450378,316587.464734662
416002173,2538349.9055412,1035202.19009412
416002174,1508685.74772103,395190.687738221
416002194,2057024.26053688,1439489.4274308
416002195,3075768.89204194,1743641.75427531
416002198,441173.496205941,219762.06424574
416002201,1552028.76161959,501594.781913777
416002216,3987953.73746116,749308.032728568
416002218,752550.186533736,392080.631032588
416002222,665791.708854709,292906.737361857
416002231,2351109.36775499,677103.875210896
416002232,867159.656284198,286810.925971761
416002261,3813341.17370089,382586.444915761
416002274,3771517.03168225,820780.053615044
416002291,1018251.87287428,722501.535205896
416002298,2467562.56372087,531970.096715627
416002304,2882380.71427293,388491.692515811
416002323,1474943.8311236,459781.930262966
416002324,1489241.54231412,676644.601387114
416002328,1385967.54043836,264935.76047667
416002329,112415.51006649,44203.9078523927
416002343,653390.455487116,432850.637274993
416002346,2905828.77494653,484572.321225212
416002348,431122.527105963,242165.228743729
416002353,572894.644496808,208776.394003805
416002357,156299.658487678,34610.6516031388
416002362,107733.887484187,50710.5762217828
416002374,3921351.53506599,426474.477586107
416002404,1624310.59107485,171313.400049904
416002415,1473462.42849803,134833.357610038
416002441,2713408.11241186,1441497.16555349
416002443,3215121.99978256,466558.60646136
416002445,2368227.41752824,448862.126097385
416002446,842451.664954428,275151.354161069
416002452,1458984.78980485,879125.081002059
416002465,319109.827726662,141958.546982128
416002467,1645119.22804272,236561.959962953
416002469,3875245.06939802,293152.594201341
416002481,943752.399283583,327667.06514731
416002491,151763.299142015,83828.6092814231
416002492,1795157.11179206,549784.425295372
416002494,1364041.03259478,361078.588740386
416002506,584484.628245567,151774.078955785
416002513,1280979.15514665,121995.848500779
416002515,43115.6286775087,0
416002527,1406290.86222508,408488.47707224
416002533,1273874.60321346,311842.550667805
416002537,1909434.32998972,539481.325115285
416002552,58832.6446764705,15721.3230687042
416002556,3548580.67647798,599487.099461736
416002568,1116652.43220926,819091.60643606
416002569,1922981.79908819,1051839.30405363
416002575,66135.3667956216,23402.611555901
416002581,3356849.92917085,1553441.66875105
416002585,3759337.16237775,272361.187267302
416002586,4463478.56351999,201254.500591323
416002591,6979878.79600928,1419522.31688636
416002596,2344215.37270238,461148.22649691
416002603,3267207.53142653,516987.839496423
416002605,2707040.56006989,1373739.35789377
416002622,698298.876674308,109287.306129102
416002625,1338561.49124266,334852.850858058
416002628,566162.788890546,460853.142225985
416002642,1066153.94316796,413334.204164021
416002643,2417721.73991898,683670.678366065
416002681,772317.155841273,388708.499556472
416002682,1459213.36082145,602656.090508081
416002686,410536.29863129,270502.030413525
416002695,3969332.82708423,2600383.65376859
416002724,2836808.14218118,1959536.44407371
416002731,3650918.25846471,456965.343092531
416002744,2367366.63458852,858473.393227684
416002747,2629666.89113692,574737.613143799
416002751,747078.726730151,502035.587055225
416002766,664127.783353809,220095.368850922
416002768,361171.307908747,183697.5115942
416002799,1626982.92871332,546187.553350273
416002803,1196061.92512955,163809.11572598
416002825,3656023.32796875,1598415.85818155
416002826,1943043.88889684,667325.526859701
416002835,400212.311793034,244918.3752129
416002858,1758554.55395528,275491.088387845
416002859,2436015.15226468,1723185.64730858
416002888,656359.908836328,233607.519457841
416002893,989165.64241386,236351.342139031
416002896,1011589.03297919,521211.915005564
416002900,7971111.58123025,2338912.87221051
416002904,1275015.67835516,420416.092728787
416002922,2631729.23617785,1225009.24716968
416002933,605662.347147762,227466.954053594
416002934,1215605.53901229,486877.06049983
416002938,271649.055879055,78103.4073011026
416002946,1270563.84256258,688477.598516877
416002948,3356950.19501159,1373846.3293473
416002959,219731.172897489,101652.821594005
416002962,6794483.51796254,1444484.36061499
416002981,1814115.32176497,217578.019009494
416002983,2205943.50290663,568679.667941056
416002989,683776.027839995,324049.083800744
416002998,1465420.67646567,480263.443717043
416003009,1465487.29879749,206531.577565641
416003012,81055.6733499594,39307.7925625215
416003021,2022805.25547516,216830.020158827
416003055,1052812.35869497,286760.965505814
416003063,1322338.02773053,416528.736427565
416003066,405021.178792552,226589.47852275
416003068,379163.858933328,168626.571234624
416003073,836448.874116472,308069.77453149
416003074,579583.304961038,405531.526131551
416003089,584743.199057819,392857.997686481
416003097,422027.554595298,42353.8860456201
416003105,3605656.62263129,424932.575561456
416003113,323244.194894874,282505.609250019
416003149,1257688.73105553,148652.672089986
416003158,472010.625828303,155281.998528055
416003162,7472949.85025653,496856.3480758
416003165,6662940.68522168,847321.196826996
416003173,0,0
416003187,1411774.34003813,433352.226256206
416003189,2818274.94587476,169328.795068869
416003205,1113219.08630451,465021.581259671
416003224,2929382.10725161,295365.924945494
416003236,1782428.24723801,464555.18759403
416003272,513713.506377476,206054.625730501
416003278,100454.918047361,56132.0288760515
416003306,2372223.6122922,250106.243232556
416003315,2082003.20930043,424083.841086292
416003371,115068.785832873,68143.5666589708
416003386,868830.426198523,320728.02914433
416003408,74778.45119505,52946.9724047192
416003409,1460294.79488115,205220.433185895
416003413,1650286.80814452,1422801.59284364
416003414,656613.999282204,179457.335979589
416003452,1501997.67433973,765816.285605474
416003463,2121506.45797586,1076379.53360181
416003466,726677.240648871,279769.210467273
416003472,2018770.37729718,1705913.97779736
416003483,1874070.20349339,255089.81910144
416003484,2331084.18635692,837082.032831022
416003505,779179.513996682,213662.917242949
416003541,90294.827406425,38732.5622351536
416003556,3331968.5116678,1028568.06864283
416003561,829169.022143591,454541.374500964
416003575,820131.888530068,571271.654668603
416003596,535699.076065687,260593.798949375
416003609,1401878.05472484,240112.32023541
416003627,708960.492114461,287230.172208025
416003647,6794331.39984108,1327602.16697413
416003665,2835418.92303927,581554.5229936
416003676,3155801.87922591,819929.562339189
416003677,1844997.08234733,585546.635765594
416003684,818767.719791645,351651.616178483
416003688,526347.666728833,229619.596220854
416003700,4854954.13144993,475228.638440747
416003703,11575.4312986354,4910.37886905141
416003709,521849.875861445,289909.834604864
416003735,2042735.58725839,368471.099072146
416003741,739856.281618359,342887.269278571
416003742,3782707.58247589,1637190.16192576
416003756,3939054.17427524,582853.068941548
416003803,4432648.59956123,433685.679718314
416003814,2528157.89294779,1591998.11192782
416003822,515724.866255615,134991.175125635
416003835,830755.16974114,344934.775234575
416003854,513799.270130662,131779.086174589
416003867,386691.084199079,188547.422139697
416003869,264243.535488181,81684.6826264493
416003874,663965.595784202,504467.614477837
416003928,5075453.47239925,223981.67031003
416003933,788412.547148871,250841.071004526
416003948,2777838.09718227,1292498.88582969
416003955,722924.934273623,467472.607880542
416003984,1517063.87420886,690687.396304786
416004043,977985.309717495,556750.729102926
416004044,715750.369043493,424827.87123666
416004048,1114102.67385937,392487.297559863
416004073,864163.880976906,480372.929580066
416004084,1820928.96774624,967991.227468802
416004085,577521.470493224,318171.984413226
416004098,3449349.57886505,460801.317866233
416004151,85175.9346520456,60818.8794577164
416004158,2531992.37095286,1705898.33800205
416004164,245668.196350219,96082.103798876
416004166,417276.605115868,110719.285042423
416004179,2812697.23742871,1230298.4923273
416004214,1694610.04133493,641248.303486794
416004242,2126303.14389036,1273514.98830816
416004246,603125.004511852,414311.145154918
416004248,2715053.70707699,1714076.14081006
416004256,1737491.31926685,853267.829749397
416004268,364327.267970715,304039.117232754
416004299,2535476.86033782,1486847.68562233
416004329,398687.956968545,63211.3466716481
416004339,3140878.88744308,1319345.58147924
416004341,2167775.82376653,1201090.53296557
416004363,1547029.98725868,645873.536510591
416004368,2922530.3609807,1287200.33686208
416004372,970028.766079193,236205.290109426
416004375,627582.08518497,412823.052668301
416004389,1553699.51456319,163183.372266718
416004408,1411034.09407385,378845.53686574
416004409,876256.628279144,413784.109905843
416004411,2224267.31656684,296959.333905892
416004421,3275619.5548222,1311953.67512825
416004442,2531494.62697056,1354091.10947984
416004453,993650.585980762,485617.756055616
416004471,70371.4991435517,29346.2612812463
416004501,4228494.06389894,255315.808947866
416004502,1351403.02828544,674202.410742071
416004506,330799.041045716,227377.093365596
416004553,4131657.53873641,579690.981081603
416004565,3876439.44689905,507686.679041835
416004566,3916093.47493357,495911.727057371
416004576,17202.1790957944,10936.9091009656
416004582,940441.101773501,524720.356326762
416004583,689830.676451926,525641.466980746
416004591,6640736.59861873,1579127.56619605
416004617,814231.608384135,145669.430546428
416004627,385530.645104459,288220.907999102
416004662,1871433.71860725,1439960.10345835
416004675,325222.81215986,224254.506118971
416004685,97239.453253079,59121.243719157
416004687,2858558.09055096,477944.184516385
416004696,98337.2547668866,30361.8345628065
416004759,775605.283117643,459371.387620013
416004767,73679.8971393302,40230.5461691423
416004881,0,0
416004887,2863180.02011518,949983.78280732
416005082,4113341.3043782,756925.578669116
416005085,2412701.18107428,0
416005097,6343619.87303191,1269880.07924072
416005149,101701.498938893,44614.439497846
416005188,7355781.72107863,2205479.69980409
416005220,7194349.73852038,3250513.6511164
416005265,88942.1342453148,71203.6486807668
416005345,95632.2583361631,34374.0241209538
416005346,95826.0139512,20099.1903143144
416005370,2131328.40785861,1198409.46162298
416005374,0,0
416005529,157002.147901716,103376.539456838
416005587,202680.906785654,49472.272046158
416005647,1949891.29629708,500261.915856645
416005686,2911868.95931759,840874.39038768
416005715,3266355.58826098,808790.514285836
416005726,0,0
416005731,156040.977627332,46637.3439845949
416005826,2549965.62180395,1403483.23036893
416005836,2742031.5478245,579690.758843602
416008568,56545.4212758473,11080.8887427602
416008600,0,0
416008800,3609408.44266328,368373.507816416
416015700,2377526.2701513,1348241.36636652
416029255,53279.8116036762,37856.6548234655
416032700,7190597.2210086,1542463.50988718
416035900,0,0
416039900,4244314.12812517,1058600.62134353
416044600,2560327.18339223,7269.7316639543
416051231,95584.8959425107,50549.3039162343
416052600,3944244.83049409,576855.829519692
416053500,7402273.70925404,2188079.8403619
416056789,98579.5481206637,44586.3000061523
416057777,123685.734548458,59495.8011357619
416058800,1761373.69568556,4151.34774226776
416059700,0,0
416066555,99325.6137811926,66951.7670159524
416069700,771264.651916842,402838.937591505
416074900,0,0
416075700,591736.42484374,394522.794081025
416075900,4925422.08832415,1049464.77966063
416076700,2282239.01964481,1586224.51327359
416077500,3236199.89692135,689329.273908241
416079500,8095675.10391872,810071.955863747
416081500,7919568.57944719,2186394.85972466
416081600,7963539.86756918,2205568.59509844
416082900,3603843.00383929,765190.587145529
416084500,4007236.73839389,379774.090837177
416086600,5524040.23268238,1188779.01330518
416091600,5656555.38955044,2622277.44196299
416091900,2601603.81938662,536025.615335146
416097500,2492358.0448967,1024500.02411692
416098600,0,0
416099800,7198519.52271614,3448178.31350393
416103900,0,0
416107168,63577.1859475571,28702.4518642816
416111500,8102278.58390923,2167944.00271795
416118500,1870282.32713879,671361.850051293
416119800,2413598.40399576,952535.401874462
416119900,2158035.22910469,610596.449725935
416120500,3528640.59759214,570061.91899383
416120600,3761318.65971986,573989.703103801
416122800,2421021.24712796,867165.883789268
416123900,3354711.76256788,679744.125488293
416125600,7076327.20268285,1987949.0062901
416126500,1859371.53136647,5599.84576118777
416127500,6637584.7091228,1416922.61022639
416127600,4399518.3494435,444360.288459428
416127700,3935275.17655804,440614.058386636
416127800,3016777.79346244,1366504.77829883
416142600,2269895.94590292,472901.741524926
416153500,1963015.68411725,15594.7705370167
416154700,2333290.05130384,197192.57890001
416163900,5169846.76131883,580327.345116719
416164600,4339059.12292205,518894.231794447
416167900,0,0
416168500,3573238.4689764,433166.150605909
416168600,2152791.97579246,840183.53189313
416171600,5735463.03458272,1623160.34069946
416171900,1158268.50739228,3760.15267852252
416173900,3737347.34236069,491225.394448481
416174600,5030466.86084661,2524336.01464445
416174900,7213567.03723192,3385706.75993831
416176700,4056288.73452528,671969.20117544
416186550,144369.524074245,34712.6499146004
416193900,605974.398883454,323326.077723263
416195900,4937981.51445983,446014.009350506
416196500,3394915.44189652,1275289.07547025
416196600,3182007.05924878,231935.910889773
416197600,2160326.49679687,217078.918618305
416198500,3572454.52484345,1552288.05123649
416198800,502724.137940149,305840.758012693
416199500,1389734.02757071,947721.895911755
416199600,2033255.20975703,943130.465119469
416199800,686987.2712199,251038.66135963
416200800,52110.0312511674,22295.1443661146
416201800,134971.254749439,109504.870495629
416202700,702422.252798167,407091.209593295
416202800,1293955.28877844,259285.937233809
416208900,4100770.6003649,405135.790112961
416209800,1482418.5873714,132779.847077286
416210600,1849740.12164048,649829.801142534
416210900,155614.602956819,31720.5481183885
416211003,83513.0898038393,12348.5380435494
416211600,1836039.43156411,1050779.01730245
416212600,2355556.05279069,813159.280935396
416212700,110276.870063164,58607.4248469335
416212800,1015850.56594396,639482.79254468
416213700,1494429.39147567,986644.380432668
416213800,3987883.07582796,179068.256706601
416214700,2130088.49351182,1576030.07855839
416216800,2655785.67269844,1073013.14979562
416216900,771651.379851255,429958.972018226
416217500,653902.679842059,583799.856217294
416217800,3381704.29685853,410594.782984042
416217900,3669039.74878554,828814.917741298
416218600,3405775.95839963,1634525.7056555
416218800,4578054.45983461,308023.476005575
416218900,3294850.34197307,321859.075015224
416219600,1146403.32386584,180601.773167458
416220600,2036425.36317868,1313364.3796492
416220800,661063.99576255,425323.773769158
416220900,2665098.20749926,267301.790178019
416221500,4504087.69625427,643145.006087569
416221600,1226354.94427993,503984.603595131
416221700,1812186.52209426,642681.998534959
416221800,1768869.57883229,671103.747609145
416222700,2943630.48683938,699898.763778807
416225800,623113.798468997,176328.231642947
416226600,734854.094695827,497036.699940726
416226700,671849.272728446,118714.240457533
416227600,1812875.57034489,803786.278563756
416227800,3558134.5754984,909446.253817838
416228600,2003372.55429434,695264.946902768
416228900,1882642.33485433,505453.068671795
416229500,3437222.75191388,1855553.93857977
416229600,4293975.78496327,1024140.18697673
416229700,1820631.78670916,771591.437991166
416230166,73171.2804560154,39647.170938801
416230500,1575588.0603681,225269.972581772
416230600,631933.057281653,367127.940590736
416230800,4086751.9418852,1357547.2677636
416231500,3051173.12014545,2575197.75732779
416231600,526580.170413104,439946.49536178
416231900,0,0
416232500,2481149.4848928,819241.895582709
416232600,2977931.35868956,829544.30690986
416232900,1197466.26187303,496049.307690354
416233500,1062176.62767733,492381.47288673
416233700,3252376.05313757,763154.532040881
416233900,3008778.8778757,481495.74602532
416235500,702389.483302071,506403.719159188
416235600,1041996.89968894,270704.560445436
416236200,1390025.38895375,326356.570342243
416236600,726770.63805514,330117.144241177
416237600,5380318.72712496,1106743.52890169
416237700,503023.331390629,440335.534712585
416237800,629016.153062622,502807.990742376
416239700,594663.137236492,332234.825434711
416242800,7127905.55017888,1142071.47743613
416243500,1758803.41984557,5267.48853951124
416247500,699705.808968806,81944.9550839833
416251500,2243872.66831024,755492.345260669
416298180,685550.543061284,383749.933015348
416303000,2256507.720647,616703.536038995
416306430,2634289.20339745,577436.410832002
416313000,0,0
416330000,0,0
416338000,4925865.89548922,501479.69934894
416342000,3876955.61023618,856151.074777734
416345000,0,0
416349000,3507862.130953,733859.901259157
416353000,3365811.77143966,435753.712016735
416367000,7639770.76050552,2042074.75635627
416368000,1437877.95965803,459616.789583041
416503000,1704815.54667262,600895.281680724
416556000,7042835.18574914,3432576.23019747
416558866,25931.6406004345,12185.4784552901
416618000,0,0
416623000,3946914.86267242,673980.598741756
416631000,4348982.65401382,563104.097587908
416641000,2561662.47901604,187434.606127357
416667321,600449.614870027,153244.082538444
416679000,7632314.09983186,3591424.23929346
416710000,2438883.75238111,908482.229116639
416717000,1443197.77306141,437883.325798362
416761000,3718365.41262247,517556.200940114
416772000,934551.057589467,13549.9065479037
416773000,0,0
416779000,7705180.08113994,2642947.93941304
416785000,7322998.51925127,1875529.79198893
416791000,2718142.64941936,20642.9600476871
416793000,0,0
416803000,2686868.24385854,0
416804000,7335358.80978035,2059484.36643931
416815000,4142963.55294317,507299.182063696
416822000,2316854.64682911,644471.283648782
416841000,0,0
416850000,0,0
416863000,8493.98943081378,1150.57909419702
416868000,8907.87044715484,0
416881476,1488553.52004678,426822.804618001
416882123,89937.0104484843,56039.8237789196
416883418,961982.693628021,574918.683614121
416885526,46039.355857975,26125.769430601
416888195,78775.3443570823,50455.4302367499
416888974,1029583.46409811,322519.571704618
416895000,43489.122972511,10125.3928565494
416951000,527141.829139548,80619.1134271177
431000138,913402.462257904,834360.77827612
431000168,1369031.57381026,1275714.32307666
431000254,1610942.50349026,426769.352897631
431000343,1712431.1999085,841497.243889525
431000356,1573329.54756239,402203.765954255
431000476,1125455.10752185,579352.34365185
431000582,1465514.61908617,588260.962438312
431000638,1870839.125933,497984.098410495
431000650,1972699.58992832,1239374.25496893
431000662,1833767.99236853,526573.43899226
431000672,691194.49762527,266066.392583069
431000711,1855418.78178516,1084436.32997359
431000713,1363452.41420638,283852.330268471
431000775,1705882.46489138,596964.637875087
431000857,1695552.18282664,589907.262878687
431000944,317298.943698236,111534.036488868
431000964,264419.781688282,42134.6349679393
431001016,1365433.06504848,830050.747175247
431001079,1057273.0086817,1123682.48666262
431001235,1724211.64272601,468432.347111984
431001322,1414052.07215356,653831.75638684
431001573,1070623.15337275,753083.708636658
431002127,1417631.06054461,1002544.83491854
431002191,725172.52239034,449945.470930907
431002571,1334138.21618093,314540.063926038
431002693,1382639.10973955,343249.681721493
431002995,730585.793912845,338311.699643589
431003252,1114396.68165851,490281.610838705
431003457,1317076.96127955,497577.443265757
431003491,1413362.89396635,1053036.20405317
431003515,781655.579646522,174724.445761084
431003949,532957.017701881,34743.8826158866
431004047,2260753.21081528,634179.694595467
431004082,308555.145111873,241275.100573207
431004286,1294083.9456883,315293.377678827
431004389,1360881.50016054,921900.495513497
431004559,1125678.5088035,766889.182002386
431005009,1627310.57914692,780778.304703409
431005381,1086905.96274598,165422.041601128
431005411,1396453.01748469,241688.210663824
431005871,2029989.60367402,899080.316222487
431006351,357165.722501845,70864.1709483799
431006558,369006.425886962,135231.571663194
431006805,347943.961677458,40093.8239014319
431006988,61090.4264079779,17506.6876987987
431006989,160692.10624772,39619.3427748175
431006995,33346.4795720047,14615.9375147705
431007015,210973.207821827,46938.6311980253
431007026,81871.2429647157,50917.0178429098
431007028,297080.434999384,16561.4383586155
431007034,131463.228415227,29833.4696699329
431007038,361658.809286382,20196.5623325806
431007076,282360.333807197,64116.994498083
431007088,213334.906428736,51792.102308229
431007089,210529.762785466,63000.7000527541
431007091,36653.3238304816,17471.8641773408
431007104,78015.417766534,10177.2062782955
431007114,89804.7717121141,32924.101768868
431007123,174854.570133579,38594.9525168009
431007139,127683.322826171,44757.7499543171
431007141,181437.089099718,46592.8101482604
431007142,465118.973847741,115402.60249003
431007176,147832.196813677,59826.8586376466
431007183,196757.267009358,105355.836554426
431007186,157464.469407828,48949.8983119009
431007192,315613.537713583,42365.90604412
431007193,454796.069897562,115343.229956845
431007285,284493.565553626,12646.194645719
431007286,406281.467279359,85637.6211617949
431007295,96652.4553200556,26427.8328141463
431007296,141198.83793506,33465.8496796408
431007303,890343.675037765,72864.7880666674
431007378,269573.17204047,45993.381918687
431007379,571932.676501166,110855.959272398
431007496,396022.963096658,64606.0400518273
431007503,53441.9374338656,20406.5765569737
431007598,198497.829137623,36714.9053299231
431007621,26524.7236074187,11938.1398299865
431007622,21714.6531471201,18768.5078310961
431007646,255319.837390205,37297.7458500121
431007781,25280.3851536507,19979.5911243911
431007802,111814.413249172,54717.2904603125
431007838,237423.665931419,114959.391803908
431008471,33852.406116555,24343.1910534151
431008486,35290.9163681548,17970.2541912673
431008501,94885.6101421928,42333.0815542527
431008504,17425.4405205179,12432.6885587691
431008505,37295.0965178026,21320.7140604559
431008546,154062.041055318,32944.4193640912
431008555,527604.950372275,39551.308562412
431008609,286760.409876023,28288.5187872702
431008617,242859.986813543,75187.7358247186
431008649,175004.282096498,108220.940786905
431008699,32874.3817394232,23581.8637468985
431008778,25471.8043147369,10980.8751805575
431008781,35090.6377861881,16238.8037766206
431008785,32865.5431450159,19684.4145569819
431008796,10947.147939806,8924.72443634167
431008804,25317.885752583,10058.3039043669
431008821,32759.6132563289,12753.0296088484
431008861,470097.965649859,76505.3459179339
431008866,364437.523268922,20405.5140385519
431008869,272564.014281444,48094.0117893411
431008883,204626.996957977,32790.6109265959
431008885,332220.161479002,121882.174610986
431008919,857368.231629001,314273.15949429
431008959,171031.696918577,22495.7623250877
431008962,299361.009082724,23812.1215632079
431008975,169238.731814642,31263.465949171
431008995,12674.4149342755,10305.1286922066
431008996,49275.4058286173,38717.895495505
431009005,33096.2712234875,12016.3173959887
431009021,74604.6192716168,32336.3147620727
431009023,765270.842061278,120525.506466037
431009039,95908.5934782608,37073.7690624979
431009114,49275.5350194962,16036.671832803
431009115,14792.0976418738,11345.3079412222
431009122,14070.4866394186,11202.496211439
431009126,20849.1676925193,21056.0922160072
431009129,261301.965905326,38767.4393441794
431009149,243104.59484796,117570.388747062
431009227,54119.9589692533,22274.9938575766
431009289,286806.836482451,48919.209562777
431009291,34093.8710347883,15650.5136083403
431009307,329140.857152773,81233.5072035606
431009308,239648.120696714,14769.0638924502
431009343,180312.579623849,28722.96976374
431009348,57090.5632463999,48046.4352257405
431009351,104796.979121347,20845.4968923526
431009352,65943.4296054685,15039.1310576175
431009353,382280.532699167,30533.5513821094
431009354,337698.572255093,56034.1021176985
431009381,228296.715662099,35133.2437307066
431009386,528358.431694931,131607.349031743
431009388,294020.59654701,239998.474997973
431009407,317365.188145745,24818.2814357425
431009416,324632.931795612,43328.21663535
431009629,75578.5375510992,66843.2610975072
431009671,809309.221697171,27452.2239435846
431009772,356005.246970666,83492.2104703116
431009808,149346.436709322,58803.6277491446
431009916,306841.916905812,89009.2445469638
431009933,1534741.95296919,990821.782111566
431010018,691395.707963513,485704.947413879
431010031,155215.723769114,29658.9801275011
431010099,119524.206372365,16530.6238242948
431010144,21341.2630737831,13333.9423885721
431010149,195213.197441169,14468.2522653413
431010151,45419.5597290841,14560.7932104844
431010152,274660.934625173,30264.4579633485
431010154,255156.035528331,20811.5704745435
431010158,23561.1442638598,10677.777648801
431010191,115007.466390498,52788.0451325492
431010193,118331.811331347,23681.4758427053
431010199,163075.001005555,31066.5272257552
431010206,202068.424670964,17721.3199934449
431010233,330823.057424283,64316.7330058262
431010242,279123.209621553,73877.7049646549
431010243,201220.406420568,26486.3942585429
431010244,324604.617015409,191180.642814887
431010288,233459.967581005,109066.524821544
431010295,188599.484192126,44379.347031828
431010305,18551.6214168928,15161.2950256729
431010306,34806.9745478706,21715.5688723782
431010313,32910.734382466,20174.3796735469
431010315,108871.783806095,34912.3284829242
431010321,534119.194481252,156852.436945816
431010406,35013.1264553157,30703.1130546696
431010408,257829.065542597,45617.7646003765
431010492,88717.7090977397,23081.7904881521
431010493,107796.354841269,20487.2971482135
431010496,39843.5363112489,27707.7524168685
431010498,586652.056260891,44039.2744387391
431010651,148433.441243593,31868.2267897848
431010721,134070.210173623,39066.1559440043
431010724,329251.69180161,110797.021942925
431010797,358959.531879829,23861.334365924
431010832,324769.548013814,196459.991380409
431010842,206417.969175941,24789.1779687392
431010862,122303.248698849,20213.8018265566
431010887,996858.248666527,533029.753762214
431010937,24513.4215834237,5520.41629579334
431010939,38238.6398055607,14127.6340395726
431010968,319465.785427476,54744.1377428318
431011024,318324.812073823,40669.6450720987
431011066,87969.7452031518,40932.2641773004
431011081,86430.0794067309,26904.0961433211
431011153,288208.18289504,99664.6658881267
431011189,504519.358813004,160535.900319047
431011256,71368.3284758496,33614.6982814606
431011377,1469303.73916406,874183.147903016
431011378,60412.6233341146,14331.3470004207
431011412,942296.355939743,149593.265165764
431011428,92823.5511916253,76382.0474350252
431011506,605995.322974782,34337.6705602754
431011755,914314.754750529,212810.924928149
431011762,1462157.12678575,882176.420412315
431011788,413428.844576293,72812.1147076504
431011789,244808.967185172,85725.615374933
431011825,309280.349384725,73616.1679902499
431011829,265275.804138026,29960.3330551386
431011843,551827.96472158,32857.2902452776
431012033,46476.6496513509,21477.8920555237
431012063,25549.8921138034,12699.7722276281
431012107,249740.173106027,145459.230644555
431012128,26131.1542588858,17938.0651979774
431012149,271543.225902406,35753.1295779422
431012167,301165.512433637,22060.8665387687
431012188,308773.026682118,25918.2301025485
431012191,558944.701908754,222681.421141181
431012451,39165.1675558636,22429.4531245456
431012704,89212.6924389521,40260.8945464444
431012705,74545.0734022245,41376.4105836406
431012755,96094.8188975951,9486.35521427565
431012903,338166.032537677,65128.0081635558
431013572,874153.699968925,316221.782955564
431013713,134163.746801677,55085.9175395481
431014106,121388.395108562,30269.9612320312
431044000,691140.894965007,385499.292953845
431053000,6699926.63760458,1339954.60828808
431067000,464246.014177065,14428.5571216279
431099000,7393.46325576039,0
431100610,4273937.41844369,697522.886795259
431100990,2342204.45558835,726642.311732049
